Aspect Macro F1,Aspect Micro F1,Aspect Accuracy,Polarity Macro F1,Polarity Micro F1,Polarity Accuracy,Emotion Macro F1,Emotion Micro F1,Emotion Accuracy,Aspect Report,Polarity Report,Emotion Report
1.0,1.0,1.0,0.48306817573078165,0.8103448275862069,0.8103448275862069,0.40168154478044765,0.5189655172413793,0.5189655172413793,"aspect          precision    recall  f1-score   support
               precision    recall  f1-score   support

     ambience       1.00      1.00      1.00        56
         food       1.00      1.00      1.00       164
         menu       1.00      1.00      1.00        51
miscellaneous       1.00      1.00      1.00        36
        place       1.00      1.00      1.00        27
        price       1.00      1.00      1.00        43
      service       1.00      1.00      1.00        80
        staff       1.00      1.00      1.00       123

     accuracy                           1.00       580
    macro avg       1.00      1.00      1.00       580
 weighted avg       1.00      1.00      1.00       580
","polarity        precision    recall  f1-score   support
                precision    recall  f1-score   support

mixed_emotions       0.00      0.00      0.00         0
     neagative       0.00      0.00      0.00         1
      negative       0.84      0.88      0.86       227
       neutral       0.69      0.69      0.69       170
      positive       0.89      0.84      0.86       182

      accuracy                           0.81       580
     macro avg       0.48      0.48      0.48       580
  weighted avg       0.81      0.81      0.81       580
","emotion         precision    recall  f1-score   support
                precision    recall  f1-score   support

    admiration       0.49      0.51      0.50        74
     annoyance       0.58      0.58      0.58       117
disappointment       0.51      0.56      0.53       104
       disgust       0.33      0.29      0.31         7
     gratitude       0.20      0.11      0.14         9
mentioned_only       0.55      0.76      0.64        90
mixed_emotions       0.25      0.08      0.12        13
    no_emotion       0.32      0.21      0.25        67
  satisfaction       0.57      0.52      0.54        99

      accuracy                           0.52       580
     macro avg       0.42      0.40      0.40       580
  weighted avg       0.50      0.52      0.51       580
"
